price,bedrooms,sqft_living,sqft_lot,floors,condition,grade,zipcode,lat,long
665000.0,2,2300,6984,1.0,3,8,98053,47.7087,-122.015
577000.0,3,1740,5500,1.0,5,7,98116,47.577,-122.395
959000.0,3,2830,3750,3.0,3,10,98117,47.6799,-122.385
471000.0,2,1240,6417,1.0,5,7,98126,47.5439,-122.37899999999999
560000.0,3,2180,7169,2.0,3,8,98029,47.5714,-122.00200000000001
955000.0,5,2510,9887,2.0,3,8,98040,47.5339,-122.223
579000.0,3,2300,18540,1.0,3,8,98177,47.7767,-122.369
485000.0,3,2270,7887,2.0,3,8,98065,47.5326,-121.855
552000.0,3,1840,9900,1.0,3,9,98007,47.6131,-122.15100000000001
203700.0,3,1660,7958,1.0,3,7,98092,47.3187,-122.171
412000.0,4,3360,9767,2.0,3,9,98023,47.3047,-122.34700000000001
237500.0,3,1350,8960,1.0,4,7,98038,47.3614,-122.045
866800.0,4,2970,5000,2.0,3,9,98117,47.6772,-122.399
425000.0,3,1000,5100,1.0,3,7,98115,47.6857,-122.29299999999999
200000.0,3,1190,6833,1.0,3,7,98092,47.3191,-122.18
280000.0,3,1670,6034,1.0,3,7,98118,47.5209,-122.286
140000.0,3,1200,2002,2.0,3,8,98055,47.4659,-122.189
370000.0,5,2250,10400,1.0,3,8,98058,47.4501,-122.139
550000.0,2,1040,4000,1.0,3,7,98119,47.6489,-122.37200000000001
1510000.0,2,3180,9400,2.0,5,10,98006,47.5617,-122.15799999999999
510000.0,4,2040,8800,1.0,4,7,98007,47.5965,-122.139
351000.0,3,1160,10518,1.0,3,7,98028,47.7343,-122.22
210000.0,3,880,10800,1.0,3,6,98146,47.4949,-122.338
449999.0,4,2290,36900,1.5,5,7,98022,47.2034,-122.00299999999999
137000.0,3,950,7620,1.0,3,6,98106,47.5178,-122.346
270000.0,3,1010,14510,1.0,5,7,98042,47.3437,-122.07799999999999
540000.0,3,3100,100188,1.0,4,7,98038,47.3928,-122.066
565000.0,5,2560,12480,1.0,3,8,98155,47.7657,-122.28399999999999
940000.0,4,2430,3600,2.5,3,8,98112,47.6351,-122.285
385000.0,2,830,26329,1.0,4,6,98070,47.4012,-122.425
400000.0,3,2090,7634,1.0,3,8,98019,47.7408,-121.97399999999999
365000.0,3,2030,8649,1.0,3,7,98056,47.5082,-122.166
353250.0,2,1060,1600,2.0,3,7,98144,47.5888,-122.294
455000.0,2,1090,6750,1.0,3,7,98117,47.6836,-122.397
571500.0,4,1920,7455,1.0,4,7,98125,47.7106,-122.286
441000.0,2,1150,3000,1.0,3,6,98118,47.5624,-122.291
810000.0,6,3970,9500,1.0,4,10,98005,47.5956,-122.178
550000.0,3,1880,11556,2.0,3,8,98074,47.6283,-122.03200000000001
736000.0,2,1500,4000,1.0,3,8,98109,47.6409,-122.353
375000.0,3,2190,17550,1.0,3,7,98014,47.6984,-121.912
717500.0,3,2530,9932,2.0,3,8,98052,47.6853,-122.16
581000.0,2,1930,11200,1.0,3,8,98177,47.7576,-122.37
225000.0,3,1100,5200,1.0,3,6,98042,47.3606,-122.083
315000.0,3,1730,6368,2.0,3,7,98038,47.3505,-122.03200000000001
346500.0,3,1150,11802,1.0,4,7,98106,47.5624,-122.361
550000.0,3,1950,26500,1.0,4,8,98006,47.5784,-122.179
565000.0,3,2380,10450,1.0,3,8,98052,47.6409,-122.111
1000000.0,4,3100,8000,1.5,5,7,98103,47.6852,-122.329
400000.0,2,2010,3797,1.5,3,7,98108,47.5596,-122.315
623000.0,3,2050,16313,1.0,2,8,98040,47.5743,-122.212
482000.0,2,1300,1229,2.0,3,8,98107,47.6727,-122.375
770000.0,3,2730,11380,2.0,3,10,98075,47.58,-122.057
310000.0,4,3140,22100,1.0,4,8,98023,47.318999999999996,-122.36200000000001
720000.0,4,2410,8400,2.0,5,8,98008,47.62600000000001,-122.119
355000.0,3,1180,5965,1.5,4,6,98125,47.7281,-122.29899999999999
512000.0,4,2600,4506,2.0,3,9,98056,47.5146,-122.18799999999999
303000.0,2,1400,1650,3.0,3,7,98125,47.7222,-122.29
299000.0,5,2220,9360,1.0,4,7,98058,47.4341,-122.169
285000.0,3,1660,6263,2.0,3,8,98042,47.3507,-122.141
680000.0,3,2330,9652,1.0,4,8,98040,47.5714,-122.211
707000.0,4,2920,17023,1.0,4,9,98006,47.5585,-122.134
872000.0,4,2860,40284,2.0,3,10,98072,47.7308,-122.115
290000.0,4,2090,12750,1.0,3,8,98166,47.4792,-122.35700000000001
425000.0,4,1910,16785,1.0,4,7,98028,47.7474,-122.235
925000.0,3,3280,10558,1.0,4,9,98006,47.5606,-122.133
340500.0,3,1770,12458,1.0,3,7,98155,47.7715,-122.27
365000.0,2,920,6600,1.0,4,6,98118,47.5572,-122.28200000000001
725000.0,3,1690,8489,1.0,4,7,98004,47.6079,-122.19200000000001
811000.0,3,2470,7410,2.0,5,8,98117,47.6937,-122.39200000000001
299000.0,3,1040,9514,1.0,4,7,98059,47.4936,-122.102
287500.0,4,1220,9147,1.0,5,7,98146,47.5011,-122.336
879950.0,4,3500,13875,1.0,4,9,98146,47.5083,-122.38799999999999
135900.0,2,760,3800,1.0,3,6,98178,47.5019,-122.26899999999999
1230000.0,4,3070,16028,1.0,3,9,98040,47.5271,-122.228
522500.0,4,2100,6480,1.0,5,7,98177,47.7049,-122.359
399500.0,4,1660,6617,1.0,5,7,98155,47.739,-122.323
450000.0,3,1430,5960,1.5,4,7,98118,47.562,-122.289
289999.0,3,1490,9285,1.0,3,8,98092,47.3248,-122.169
324950.0,3,1240,7500,1.0,4,7,98074,47.6199,-122.06200000000001
718500.0,3,2910,6600,2.0,4,7,98118,47.5576,-122.281
260000.0,6,2220,8797,1.0,3,7,98002,47.2977,-122.227
430000.0,4,1920,10000,1.0,4,7,98006,47.5725,-122.133
402500.0,3,2780,4002,2.0,3,8,98019,47.7348,-121.96600000000001
1420000.0,4,3110,4408,2.5,4,10,98105,47.6583,-122.27
275000.0,3,1820,9766,1.0,4,7,98031,47.397,-122.20299999999999
250000.0,3,1765,7652,2.0,3,7,98003,47.3072,-122.32799999999999
665000.0,3,1800,9550,1.0,4,7,98006,47.5679,-122.178
760000.0,2,1410,3600,1.5,4,7,98103,47.6695,-122.338
447000.0,3,1650,3076,2.0,3,7,98053,47.681999999999995,-122.035
205000.0,3,1180,8240,1.0,4,7,98003,47.3325,-122.321
191000.0,3,800,8850,1.0,4,6,98023,47.3266,-122.348
350000.0,2,1430,7921,1.0,3,7,98146,47.5088,-122.37100000000001
789888.0,5,3300,7860,2.0,3,9,98006,47.5463,-122.19200000000001
443000.0,2,1220,10170,1.0,3,7,98125,47.7297,-122.32700000000001
695000.0,4,3530,7202,2.0,3,9,98177,47.7339,-122.36
560000.0,4,1380,4048,1.5,4,7,98103,47.6583,-122.344
850000.0,2,3360,6750,2.0,3,9,98053,47.7112,-122.03299999999999
352750.0,4,2270,24237,1.0,4,7,98058,47.4672,-122.175
774900.0,5,1750,3861,1.5,3,7,98122,47.6075,-122.295
299500.0,3,1880,11700,1.0,4,7,98092,47.3213,-122.18700000000001
250000.0,2,800,5220,1.0,3,6,98125,47.7037,-122.32
450000.0,3,2530,27227,2.0,3,8,98056,47.527,-122.193
665000.0,3,1650,5102,1.0,4,8,98199,47.6524,-122.404
375000.0,3,1890,3930,2.0,3,8,98065,47.5337,-121.867
420000.0,4,3360,11637,2.0,3,11,98023,47.3018,-122.34200000000001
148000.0,2,630,4200,1.0,3,6,98106,47.5329,-122.348
707000.0,3,1980,4000,2.0,3,8,98109,47.6364,-122.351
399000.0,3,990,4250,1.0,4,7,98136,47.5392,-122.39
570000.0,4,3420,115434,2.0,3,9,98038,47.3932,-121.988
853000.0,4,3440,35025,2.0,3,10,98053,47.6674,-122.055
400000.0,3,1300,14138,1.0,4,7,98005,47.593,-122.165
615000.0,2,2040,28593,1.5,4,7,98070,47.3979,-122.465
463000.0,3,1250,7700,1.0,4,7,98007,47.5974,-122.149
600000.0,4,1960,14242,1.0,4,8,98146,47.4947,-122.369
429000.0,5,2720,8120,1.0,3,7,98108,47.556999999999995,-122.30799999999999
980000.0,4,3250,11780,2.0,3,8,98004,47.6322,-122.20299999999999
359500.0,6,3190,4700,2.0,3,8,98042,47.3724,-122.105
715000.0,4,2570,7980,2.0,3,9,98074,47.6378,-122.065
240000.0,3,1420,6984,1.0,4,7,98030,47.3748,-122.18
455000.0,4,2120,9442,1.0,5,7,98011,47.7675,-122.226
353000.0,2,860,8511,1.0,3,7,98125,47.7312,-122.3
747500.0,4,2810,11902,2.0,4,9,98059,47.5303,-122.14299999999999
341000.0,2,1040,4000,1.0,3,6,98144,47.5753,-122.303
182000.0,3,1160,18055,1.0,2,5,98168,47.4772,-122.26899999999999
250000.0,3,1470,2781,2.0,3,6,98038,47.349,-122.024
655000.0,4,2350,13402,2.0,3,8,98033,47.6947,-122.19
405000.0,3,1660,8307,1.0,4,8,98133,47.7575,-122.352
390000.0,4,2020,9750,1.0,3,7,98074,47.6192,-122.055
275400.0,2,890,8180,1.0,3,7,98155,47.736999999999995,-122.3
791000.0,3,2430,5500,2.0,3,8,98033,47.6812,-122.196
424500.0,3,1460,7700,1.0,3,7,98052,47.6981,-122.12700000000001
163000.0,2,1250,7543,1.0,3,7,98198,47.4051,-122.296
920000.0,4,3140,9085,1.0,5,8,98006,47.5675,-122.16
325000.0,3,1810,8048,1.0,4,7,98055,47.4484,-122.194
179000.0,4,1790,7175,1.5,3,6,98168,47.4963,-122.318
335000.0,4,3160,19745,1.5,4,6,98010,47.3103,-122.006
430000.0,3,2350,12480,1.0,3,7,98028,47.7661,-122.262
266490.0,3,1810,4113,2.0,3,7,98042,47.3715,-122.126
635500.0,3,1660,3600,1.0,3,7,98103,47.6789,-122.351
235000.0,5,2500,9583,1.0,3,7,98198,47.3946,-122.31200000000001
885000.0,3,2880,11443,2.0,4,9,98006,47.5633,-122.111
352500.0,3,1470,8400,1.0,4,7,98133,47.7628,-122.354
450000.0,3,1460,7573,2.0,3,8,98007,47.6012,-122.141
1050000.0,3,2480,15022,1.0,3,9,98136,47.5497,-122.396
476000.0,2,1140,1332,3.0,3,8,98103,47.6543,-122.35600000000001
375000.0,3,1830,13042,2.0,3,8,98038,47.3738,-122.042
600600.0,4,3110,6829,2.0,3,8,98148,47.4349,-122.32799999999999
567000.0,4,2630,11213,1.0,4,8,98177,47.7158,-122.366
190000.0,5,1750,10284,1.0,4,5,98056,47.5094,-122.182
435500.0,1,1020,4512,1.0,3,7,98115,47.6724,-122.266
685000.0,3,2500,6733,1.0,3,8,98107,47.6691,-122.36
512500.0,4,2200,6900,2.0,4,8,98028,47.7682,-122.26100000000001
423800.0,3,1940,7415,2.0,3,8,98006,47.542,-122.176
460000.0,3,1453,2225,2.0,4,8,98006,47.5429,-122.18799999999999
434000.0,3,1830,3200,2.0,3,8,98034,47.7155,-122.21799999999999
244000.0,3,2000,15900,1.0,3,6,98178,47.4816,-122.23299999999999
348125.0,3,1400,8451,1.5,3,7,98133,47.7719,-122.337
585000.0,4,2400,29252,2.0,4,8,98072,47.743,-122.131
230000.0,3,1390,16000,1.0,4,6,98001,47.2898,-122.251
393000.0,5,1820,5054,1.0,4,7,98108,47.5547,-122.29899999999999
517000.0,2,1140,3750,1.0,4,7,98103,47.6619,-122.34299999999999
400000.0,3,1060,12690,1.0,3,7,98033,47.6736,-122.167
890000.0,2,3050,50965,2.0,3,10,98053,47.6744,-122.05
205950.0,3,970,11963,1.0,4,6,98198,47.3776,-122.315
209000.0,3,1320,3954,1.5,3,6,98022,47.202,-121.994
430000.0,4,1890,6000,1.0,4,6,98125,47.7274,-122.305
534000.0,4,2040,2750,1.5,4,6,98105,47.6698,-122.3
873000.0,3,2720,54450,2.0,3,11,98027,47.5473,-122.09200000000001
475000.0,4,1970,7532,1.0,3,8,98052,47.7219,-122.109
325000.0,3,2180,10230,1.0,4,7,98118,47.5158,-122.281
279000.0,4,2180,8475,1.0,4,7,98031,47.4045,-122.17399999999999
350000.0,3,1440,5469,1.0,3,8,98029,47.5753,-122.01700000000001
660000.0,4,3180,13653,2.0,3,9,98074,47.6316,-122.05
324950.0,2,1643,14616,1.0,4,7,98198,47.3973,-122.31200000000001
187300.0,2,1310,7697,1.0,3,6,98146,47.4982,-122.348
345600.0,5,2800,5120,2.5,3,9,98122,47.6059,-122.31
400000.0,3,1510,7642,1.0,3,7,98008,47.5978,-122.116
935000.0,5,2700,5001,2.0,3,10,98115,47.6811,-122.288
374000.0,4,2220,15600,1.0,5,7,98056,47.492,-122.166
328000.0,3,1440,45302,2.0,3,7,98019,47.7078,-121.915
257500.0,3,1300,9334,1.0,5,7,98178,47.4865,-122.238
1000000.0,4,2230,3600,2.0,5,8,98112,47.6304,-122.309
216500.0,2,1390,4482,1.0,4,8,98198,47.3785,-122.32
1190000.0,3,2760,40946,2.0,5,10,98005,47.6501,-122.164
360000.0,4,3200,7282,2.0,3,9,98188,47.4318,-122.286
699999.0,3,1240,4000,1.0,4,7,98112,47.6239,-122.29700000000001
535000.0,3,1960,47044,2.0,4,8,98077,47.7573,-122.07
464950.0,3,2190,19800,1.0,3,7,98146,47.5106,-122.365
925000.0,4,3540,18168,2.0,3,10,98006,47.5441,-122.131
930000.0,3,2640,4080,2.0,3,9,98105,47.6636,-122.32600000000001
727500.0,3,2660,5000,1.5,3,8,98116,47.5829,-122.382
325000.0,4,1670,9500,1.0,3,7,98125,47.7254,-122.31
695000.0,3,3080,12100,2.0,3,8,98117,47.695,-122.399
585000.0,4,2890,6825,1.0,3,8,98034,47.733999999999995,-122.182
319000.0,3,1800,9597,1.0,3,7,98188,47.4516,-122.26700000000001
374500.0,3,960,9531,1.0,5,7,98072,47.7619,-122.162
661000.0,2,1750,46173,2.0,4,8,98072,47.7397,-122.126
900000.0,3,2320,5000,2.0,3,8,98112,47.6278,-122.292
600000.0,5,2380,8204,1.0,3,8,98115,47.7,-122.287
512500.0,4,1620,4240,1.5,5,7,98144,47.5746,-122.311
229500.0,3,1770,33224,1.0,4,8,98092,47.3377,-122.194
589000.0,3,2320,5663,2.0,3,8,98027,47.538999999999994,-122.07
539950.0,3,1330,2183,3.0,3,8,98117,47.6987,-122.365
640000.0,4,3420,21344,2.0,3,9,98166,47.45,-122.334
218250.0,3,1270,7344,1.0,3,7,98023,47.305,-122.37100000000001
675000.0,4,2550,3600,2.0,3,8,98177,47.7709,-122.39
231750.0,3,1020,7615,1.0,3,7,98058,47.4292,-122.152
199900.0,1,720,7140,1.0,3,6,98146,47.5119,-122.339
263000.0,4,1830,7315,1.0,5,7,98023,47.2989,-122.38
279950.0,3,1520,7200,1.0,4,7,98198,47.3855,-122.302
395000.0,3,1080,2940,1.5,4,7,98115,47.6832,-122.304
252500.0,3,1900,8002,1.0,3,7,98023,47.2909,-122.352
205000.0,3,1370,10708,1.0,3,7,98001,47.2769,-122.264
654000.0,5,2960,8968,1.0,4,8,98008,47.6233,-122.102
700000.0,3,2190,7982,2.0,3,8,98033,47.6869,-122.18700000000001
306000.0,2,1200,2622,1.0,5,7,98125,47.7175,-122.292
270000.0,3,1780,5015,2.0,3,7,98042,47.3352,-122.052
340000.0,3,2630,9916,2.0,4,9,98092,47.3314,-122.20200000000001
580000.0,4,3210,6825,1.0,5,7,98034,47.7338,-122.169
435000.0,4,2290,4400,1.0,3,7,98126,47.5698,-122.375
690000.0,4,2780,4688,2.0,3,9,98059,47.5225,-122.156
720000.0,4,2650,11520,2.0,3,8,98033,47.683,-122.18700000000001
403000.0,3,1840,13020,1.0,3,8,98052,47.6923,-122.095
440000.0,3,1560,7392,1.0,5,7,98011,47.7382,-122.182
178500.0,3,1200,8470,1.0,5,7,98032,47.3864,-122.287
270000.0,4,1900,8282,1.0,3,7,98022,47.2089,-122.00299999999999
260000.0,3,1360,15210,1.0,3,7,98038,47.3657,-122.04700000000001
339950.0,5,2990,7292,2.0,4,8,98042,47.3604,-122.09100000000001
250000.0,3,1640,26127,2.0,3,6,98019,47.7656,-121.905
680000.0,3,3650,103672,1.0,3,10,98031,47.4002,-122.21700000000001
1230000.0,3,3680,11491,2.0,3,11,98007,47.5647,-122.12799999999999
550000.0,3,1830,9152,1.0,5,8,98006,47.5531,-122.181
675000.0,5,2570,12906,2.0,3,8,98075,47.5814,-122.05
981000.0,3,2730,9588,2.0,3,10,98052,47.6339,-122.09
168000.0,3,1150,8000,1.5,4,6,98001,47.2749,-122.25200000000001
1000000.0,4,4260,18687,2.0,3,11,98075,47.5874,-121.98200000000001
959000.0,6,4440,17424,1.0,4,9,98040,47.5791,-122.23
372000.0,4,2300,7680,1.0,3,7,98106,47.523999999999994,-122.359
391500.0,3,1920,9625,2.0,3,8,98045,47.4876,-121.8
390000.0,2,1080,4725,1.5,3,7,98126,47.5275,-122.381
302000.0,2,890,5000,1.0,4,6,98118,47.5526,-122.287
495000.0,3,1650,1577,2.0,3,7,98109,47.6302,-122.344
504500.0,3,1820,1545,3.0,3,8,98103,47.6523,-122.346
555000.0,4,2320,4800,1.5,3,7,98117,47.6893,-122.365
1550000.0,4,3260,5000,2.0,5,9,98105,47.6598,-122.273
550000.0,3,1730,5750,1.0,3,7,98116,47.5645,-122.397
655000.0,1,1660,5422,1.0,4,7,98117,47.6821,-122.38799999999999
685000.0,3,3290,90796,2.0,4,10,98042,47.3154,-122.079
721000.0,4,2280,8339,1.0,4,7,98115,47.6986,-122.29700000000001
1520000.0,4,3650,5328,1.5,3,9,98119,47.63800000000001,-122.36200000000001
628000.0,4,1940,3060,1.0,4,7,98115,47.6786,-122.31700000000001
781500.0,4,3440,6332,2.0,3,10,98059,47.5347,-122.155
295000.0,3,2000,7560,1.0,4,7,98058,47.4346,-122.171
435000.0,2,750,2786,1.0,5,7,98117,47.6892,-122.39299999999999
300000.0,3,1420,7200,1.0,3,7,98146,47.5069,-122.367
208500.0,2,880,4814,1.0,4,5,98010,47.3107,-121.999
930000.0,2,2680,11214,1.0,3,9,98053,47.7078,-122.01899999999999
316000.0,2,860,3000,1.0,3,6,98118,47.5633,-122.288
249900.0,3,1310,6738,1.0,4,7,98042,47.3694,-122.083
675000.0,3,1780,4252,2.0,4,8,98144,47.6004,-122.292
447000.0,3,1440,4667,2.0,3,7,98029,47.5662,-122.01700000000001
675000.0,3,1510,3817,1.5,3,8,98122,47.6088,-122.294
546000.0,4,2100,1397,3.0,3,8,98144,47.5928,-122.295
310000.0,3,1310,1361,3.0,3,7,98133,47.7337,-122.34299999999999
190000.0,3,1280,5100,1.0,3,7,98178,47.5035,-122.259
650000.0,3,1320,8114,1.0,3,8,98004,47.5827,-122.195
1430000.0,4,2910,7364,2.0,3,10,98033,47.6906,-122.213
565000.0,4,2500,12090,1.0,3,9,98074,47.6346,-122.045
174900.0,3,1100,6000,1.5,2,6,98108,47.5279,-122.318
234000.0,3,960,9624,1.0,3,7,98155,47.7758,-122.301
315000.0,3,2200,5954,2.0,3,7,98042,47.3709,-122.125
225000.0,3,1250,7820,1.0,3,7,98001,47.3397,-122.291
370000.0,3,2380,14500,1.0,4,7,98028,47.7714,-122.256
606000.0,3,1500,3920,1.0,3,7,98107,47.6718,-122.359
272500.0,3,1410,7622,1.0,4,7,98058,47.4273,-122.147
475000.0,3,1680,3420,1.0,3,7,98115,47.6855,-122.291
270000.0,3,1500,13500,1.0,4,7,98059,47.4666,-122.072
624000.0,4,2710,9216,1.0,3,8,98126,47.5523,-122.37899999999999
355000.0,3,1730,7416,1.5,3,7,98133,47.76,-122.34899999999999
345000.0,3,960,3844,1.0,3,7,98133,47.7027,-122.346
342000.0,4,2380,7792,2.0,3,8,98092,47.3273,-122.17299999999999
316000.0,3,1120,98445,1.5,4,7,98022,47.1853,-122.01700000000001
539950.0,4,2960,37430,2.0,3,9,98038,47.3988,-122.023
221347.0,3,1580,6655,1.0,3,6,98178,47.4927,-122.24799999999999
330000.0,3,1870,4657,2.0,3,8,98055,47.4615,-122.214
279000.0,4,1810,13000,1.0,4,8,98022,47.2202,-121.993
850000.0,4,2550,3784,1.5,4,8,98103,47.6559,-122.338
746000.0,3,1910,12321,1.0,4,7,98004,47.5995,-122.198
478000.0,2,1200,1867,1.0,3,7,98109,47.626999999999995,-122.345
820000.0,4,2420,4635,1.5,5,7,98103,47.681999999999995,-122.34700000000001
820000.0,3,3850,38830,2.0,3,10,98006,47.5535,-122.191
887000.0,3,3000,22040,2.0,4,8,98177,47.7745,-122.368
159000.0,3,1360,20000,1.0,4,7,98001,47.2861,-122.25299999999999
812000.0,4,2270,5000,2.0,3,9,98117,47.6916,-122.37
242000.0,4,1750,11400,2.0,4,7,98023,47.3149,-122.38600000000001
625000.0,4,3550,8048,2.0,3,9,98065,47.5422,-121.88799999999999
399888.0,4,2370,30200,1.5,4,7,98146,47.5108,-122.366
289000.0,3,1670,6600,2.0,4,7,98042,47.3604,-122.089
400000.0,3,1860,12944,1.0,3,9,98058,47.4298,-122.102
874950.0,2,1080,4000,1.0,3,7,98117,47.6902,-122.387
628990.0,4,2540,32647,2.0,3,9,98053,47.6324,-121.988
535000.0,2,2560,5000,1.0,4,6,98107,47.6681,-122.368
770126.0,4,2390,9300,1.0,3,8,98004,47.6035,-122.206
710000.0,4,2870,8995,1.0,5,8,98006,47.5678,-122.12799999999999
465000.0,3,1510,4800,1.0,3,7,98126,47.5667,-122.37200000000001
359000.0,3,2200,11520,1.0,4,7,98133,47.7659,-122.34100000000001
820000.0,3,2970,9600,2.0,3,9,98006,47.5422,-122.132
160000.0,3,960,6497,1.0,4,7,98023,47.3018,-122.37799999999999
365000.0,3,1800,9010,1.0,3,7,98155,47.7722,-122.31200000000001
708000.0,4,3090,5600,2.0,3,9,98075,47.597,-121.979
215000.0,3,1200,7280,1.0,4,7,98032,47.3724,-122.277
390000.0,4,2570,22215,2.0,5,7,98059,47.4833,-122.15700000000001
570000.0,3,1530,5401,1.0,4,7,98115,47.68600000000001,-122.304
383000.0,3,1500,13430,1.0,3,7,98072,47.7527,-122.08200000000001
370000.0,4,2490,5706,2.0,3,9,98042,47.3509,-122.165
454000.0,4,3040,12522,2.0,3,7,98019,47.7247,-121.959
1400000.0,5,4140,32700,1.0,3,10,98177,47.7633,-122.369
371000.0,4,1690,10854,1.0,3,7,98056,47.5241,-122.199
608000.0,4,2490,9714,1.0,4,8,98011,47.7496,-122.20100000000001
450000.0,3,1350,7200,1.0,5,7,98125,47.713,-122.28399999999999
780000.0,4,3140,14421,2.0,3,10,98075,47.5943,-122.01799999999999
290000.0,4,2340,52272,2.0,2,8,98042,47.3468,-122.09100000000001
805000.0,4,3320,38032,2.0,4,10,98077,47.7478,-122.036
660000.0,3,2390,15669,2.0,3,9,98011,47.7446,-122.193
299000.0,3,1180,13927,1.0,5,7,98059,47.4818,-122.094
530000.0,2,1260,1312,3.0,3,8,98103,47.6538,-122.35600000000001
680000.0,3,1800,4400,1.0,5,7,98199,47.6599,-122.396
199900.0,4,1790,12000,1.0,5,6,98001,47.2664,-122.256
224000.0,3,1760,6300,1.0,3,7,98178,47.5003,-122.26
244000.0,3,1540,8885,1.0,4,7,98031,47.4031,-122.20100000000001
330000.0,4,2240,7589,2.0,3,8,98030,47.3824,-122.20700000000001
509000.0,4,1630,1724,1.5,3,6,98119,47.6472,-122.36200000000001
440000.0,4,2350,7203,2.0,3,8,98059,47.5123,-122.15100000000001
244000.0,3,1350,8587,1.0,3,7,98022,47.2073,-122.012
399700.0,4,1320,4800,1.0,4,7,98106,47.5534,-122.365
519000.0,4,1950,2617,1.5,4,7,98107,47.6696,-122.37200000000001
211000.0,4,2100,9200,1.0,3,7,98168,47.476000000000006,-122.292
950000.0,3,3480,7800,1.0,4,7,98177,47.7047,-122.37799999999999
410000.0,3,1830,2839,2.0,3,8,98074,47.6022,-122.021
750000.0,4,2640,5000,2.0,3,7,98117,47.678000000000004,-122.375
133400.0,3,900,2550,1.0,4,6,98023,47.3036,-122.363
539000.0,3,1710,2300,2.0,3,8,98052,47.6743,-122.14200000000001
620000.0,4,3040,9606,2.0,3,7,98053,47.6884,-122.044
296475.0,3,1520,4170,2.0,3,7,98038,47.3842,-122.04
330000.0,4,1820,9450,1.0,3,7,98155,47.7607,-122.329
445000.0,3,1800,11200,1.0,3,8,98052,47.7072,-122.164
846000.0,4,2720,4000,2.0,3,10,98118,47.5554,-122.26700000000001
369000.0,4,2550,7349,2.0,3,9,98023,47.3059,-122.34899999999999
625000.0,3,2210,16200,1.0,3,8,98005,47.5924,-122.175
535000.0,3,2120,4080,2.0,3,7,98053,47.681999999999995,-122.037
229950.0,4,1570,6717,1.0,5,6,98002,47.306999999999995,-122.21700000000001
229999.0,3,1310,6960,1.0,4,7,98092,47.2761,-122.15299999999999
850000.0,5,3150,4120,2.0,3,8,98115,47.6754,-122.315
589900.0,4,3870,35889,2.0,3,10,98027,47.4677,-122.01
513000.0,2,1840,4322,1.0,4,7,98144,47.5764,-122.289
401000.0,3,1120,8321,1.0,4,6,98027,47.5631,-122.09100000000001
260000.0,3,1440,2500,2.0,3,7,98146,47.511,-122.359
525000.0,4,2300,26650,1.0,4,8,98177,47.7771,-122.36200000000001
470000.0,3,2070,11658,1.0,4,8,98056,47.537,-122.178
205000.0,4,1420,8063,1.0,3,7,98198,47.4174,-122.316
620000.0,3,2010,7495,1.0,4,8,98027,47.5613,-122.083
229000.0,3,1200,5000,1.0,3,6,98146,47.5122,-122.35700000000001
445000.0,2,1150,6634,1.0,3,7,98115,47.7001,-122.309
215000.0,2,1240,7200,1.0,3,7,98168,47.4971,-122.28200000000001
504975.0,2,1900,4871,2.0,3,8,98053,47.7132,-122.03399999999999
495000.0,4,2350,10072,2.0,3,8,98011,47.7628,-122.16799999999999
205000.0,3,1120,8342,1.0,4,7,98042,47.3732,-122.116
152275.0,1,1020,6871,1.0,3,6,98146,47.5051,-122.338
586000.0,4,1930,8338,1.0,3,8,98125,47.7026,-122.285
779950.0,2,2680,7625,1.0,3,9,98053,47.7094,-122.024
557000.0,4,2660,11315,2.0,4,8,98074,47.6204,-122.044
610000.0,4,2200,7200,1.0,4,8,98144,47.5818,-122.296
405000.0,3,1010,7683,1.5,5,7,98125,47.72,-122.318
320000.0,4,2310,7490,2.0,3,8,98055,47.4379,-122.19200000000001
356000.0,3,920,3863,1.0,3,6,98118,47.5524,-122.27
794500.0,5,3030,4120,1.5,4,7,98115,47.6771,-122.319
349000.0,3,1590,9620,1.0,3,7,98059,47.4815,-122.152
549000.0,4,2740,88426,2.0,3,7,98027,47.4734,-122.006
193000.0,3,960,10761,1.0,4,6,98002,47.2819,-122.22399999999999
523000.0,3,2400,6182,2.0,3,8,98065,47.5363,-121.87
565000.0,5,2860,20790,1.0,4,7,98155,47.7757,-122.295
500000.0,4,2960,5027,2.0,3,7,98065,47.5328,-121.881
1450000.0,4,3770,4103,2.0,5,9,98109,47.64100000000001,-122.34899999999999
333000.0,4,2750,9001,1.0,3,8,98055,47.457,-122.189
580000.0,3,2100,6874,1.0,3,7,98115,47.6724,-122.279
375000.0,2,710,4618,1.0,3,5,98199,47.64,-122.39399999999999
324950.0,3,2050,6720,1.0,3,7,98178,47.5058,-122.235
490000.0,4,1960,10275,2.0,3,7,98052,47.6887,-122.124
630000.0,4,1770,6000,2.0,5,7,98199,47.6493,-122.40100000000001
595000.0,3,3290,22649,2.0,4,8,98056,47.5241,-122.193
490000.0,2,1760,5250,1.0,4,7,98126,47.5577,-122.37899999999999
310000.0,2,1020,8102,1.0,3,7,98056,47.5135,-122.193
450000.0,3,1350,92721,1.0,2,6,98055,47.4657,-122.198
539000.0,3,1740,12000,2.0,3,9,98074,47.6276,-122.053
888550.0,3,3540,38322,2.0,3,10,98053,47.6892,-122.04799999999999
269950.0,3,1520,8720,1.0,3,7,98058,47.4267,-122.15700000000001
